cpu,memory
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.5
99.9,83.5
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.7
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.5
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.6
100.0,84.0
100.0,83.6
100.0,83.6
100.0,83.6
100.0,83.7
66.0,83.6
10.4,92.0
13.1,90.0
17.6,95.7
8.4,100.0
8.4,100.0
4.5,100.0
3.2,100.0
3.4,100.0
5.7,99.4
5.8,99.7
5.2,99.5
9.5,99.8
8.8,99.5
7.7,99.3
5.0,99.5
9.9,99.3
4.3,99.4
5.2,99.6
7.4,100.0
3.8,99.4
4.8,99.9
6.9,100.0
2.9,100.0
4.6,99.7
5.7,100.0
4.0,100.0
6.3,99.6
9.3,98.7
9.2,95.4
5.9,92.1
3.4,88.9
2.8,87.7
2.7,87.3
2.5,86.8
1.4,86.1
1.8,85.5
3.5,84.8
1.5,84.2
1.4,83.6
2.1,83.0
2.5,82.8
3.0,82.1
2.4,82.0
2.6,82.0
2.0,81.7
1.6,81.0
2.5,80.7
3.4,80.3
3.3,79.8
2.9,79.3
1.6,78.9
1.4,78.2
2.9,77.7
2.3,77.1
1.7,76.6
1.2,76.0
2.9,75.3
2.5,74.7
0.9,74.1
2.0,73.6
2.0,72.9
2.9,72.4
1.7,71.9
1.2,71.5
1.7,70.9
1.2,70.4
1.1,69.8
3.4,69.3
2.5,69.0
2.7,68.6
2.7,68.2
2.8,67.8
2.9,67.6
3.0,66.8
2.1,66.3
2.5,65.8
2.2,65.7
1.5,65.0
2.6,65.0
2.1,63.8
3.2,63.7
2.8,62.9
2.7,62.4
2.1,61.8
2.6,61.6
4.0,60.9
3.9,60.1
1.4,59.5
10.6,62.4
4.2,54.6
3.1,54.2
2.0,53.4
6.1,54.0
1.3,52.3
2.0,51.6
3.0,51.7
4.4,50.8
1.6,49.8
2.1,49.2
2.7,49.0
2.5,48.9
5.1,48.3
2.9,47.9
2.2,46.9
2.5,46.2
4.6,47.5
5.0,44.8
1.2,44.3
3.6,44.0
3.5,43.4
3.8,43.3
3.8,43.2
4.1,41.2
2.2,41.0
2.9,40.4
3.2,39.7
4.4,39.8
4.5,39.2
4.2,37.5
2.5,37.2
2.2,36.3
2.4,35.7
2.1,35.1
5.8,38.5
3.3,35.2
3.3,33.8
2.7,34.0
1.9,33.8
3.5,33.8
2.1,33.7
3.0,34.5
4.6,34.1
2.5,33.9
3.4,33.5
2.3,33.9
2.5,33.9
2.1,33.1
2.9,33.2
3.2,33.9
3.0,33.2
6.7,36.2
3.8,33.6
3.9,33.7
3.2,33.8
3.6,34.1
3.4,35.3
2.7,33.9
2.9,34.2
2.9,33.9
2.6,34.0
2.5,34.0
6.2,36.6
4.7,34.1
2.4,34.1
3.8,36.4
4.8,34.6
3.7,34.3
2.2,34.3
3.2,34.3
4.7,34.2
2.6,34.3
2.8,34.3
3.4,34.3
4.0,34.4
5.3,34.2
2.8,34.2
4.6,34.2
4.2,35.6
4.4,34.7
2.7,34.5
4.2,34.5
4.2,37.2
6.0,34.2
2.3,34.3
4.5,34.3
3.1,34.4
4.0,34.4
6.2,34.4
1.6,34.4
5.1,34.4
3.9,34.4
3.8,34.9
4.6,35.7
4.4,36.7
3.6,34.6
2.2,34.5
3.8,34.5
2.6,34.5
2.5,34.5
2.2,34.5
2.3,34.5
1.6,34.5
2.4,36.5
5.3,34.6
