cpu,memory
43.2,83.1
38.5,83.1
52.1,83.2
50.6,83.1
50.4,83.1
49.5,83.1
50.0,83.1
49.7,83.0
48.5,83.0
46.4,83.0
48.3,83.0
40.6,83.0
46.8,83.0
50.4,83.0
49.5,83.0
51.4,83.0
49.4,83.0
51.4,83.0
45.9,83.0
39.3,83.0
44.7,83.0
40.5,83.0
46.7,83.0
51.5,83.1
50.1,83.1
49.5,83.0
50.4,83.0
50.0,83.1
48.4,83.0
47.4,83.0
45.6,83.0
37.2,83.0
46.7,83.0
51.4,83.1
49.5,83.1
49.6,83.0
50.1,83.0
50.1,83.0
47.3,83.0
38.6,83.3
45.7,83.0
36.9,83.0
45.5,83.1
50.2,83.1
49.4,83.1
50.6,83.1
52.4,83.1
49.4,83.1
48.4,83.1
43.6,83.1
44.6,83.0
38.7,83.0
46.6,83.0
47.0,83.0
50.0,83.0
51.7,83.0
51.4,83.0
50.3,83.1
49.0,83.0
44.4,83.0
45.2,83.0
37.2,83.0
45.0,83.0
46.3,83.0
49.2,83.0
51.6,83.0
50.6,83.0
49.9,83.0
47.5,83.0
44.4,82.9
48.3,82.9
42.7,83.0
48.9,83.0
48.3,83.0
49.6,83.0
49.7,83.0
51.6,83.0
50.8,83.0
48.4,83.0
37.6,83.0
44.9,83.0
38.6,83.0
44.7,83.0
46.0,83.0
49.6,83.0
51.6,83.0
50.0,83.1
51.0,83.1
49.8,83.1
36.7,83.3
43.0,83.3
39.8,83.3
44.8,83.3
47.3,83.3
50.9,83.3
50.2,83.3
49.7,83.3
49.2,83.3
47.6,83.3
42.8,83.3
44.2,83.3
41.3,83.3
42.0,83.3
46.8,83.3
49.6,83.2
51.2,83.2
51.4,83.2
51.7,83.3
47.7,83.3
40.7,83.3
44.1,83.4
40.7,83.3
43.9,83.3
42.5,83.3
50.0,83.3
49.4,83.3
52.2,83.2
50.7,83.2
47.9,83.1
45.2,83.2
45.3,83.2
45.7,83.2
43.5,83.4
42.9,83.2
49.3,83.2
48.2,83.2
52.0,83.3
49.7,83.2
48.2,83.2
47.2,83.2
41.4,83.2
40.5,83.2
40.4,83.2
43.0,83.2
48.9,83.2
49.4,83.2
48.9,83.2
49.7,83.2
49.4,83.2
41.1,83.2
44.0,83.2
38.1,83.2
43.3,83.2
42.9,83.2
48.6,83.2
49.4,83.2
49.5,83.2
49.4,83.5
50.1,83.2
44.5,83.1
48.2,83.1
42.3,83.2
46.1,83.2
41.2,83.2
48.0,83.2
47.6,83.1
49.8,83.1
48.6,83.1
