cpu,memory
47.6,72.5
48.0,72.5
48.8,72.5
48.0,72.5
48.2,72.5
47.2,72.5
48.3,72.5
46.9,72.5
47.1,72.5
47.7,72.5
49.2,72.5
47.0,72.5
47.8,72.5
46.6,72.5
48.7,72.5
49.5,72.5
48.3,72.5
49.2,72.5
47.4,72.5
48.5,72.5
46.4,72.5
46.5,72.5
46.9,72.5
48.6,72.5
46.4,72.7
47.7,72.5
47.1,72.5
45.6,72.5
47.2,72.5
47.3,72.6
46.9,72.6
47.3,72.5
47.2,72.5
47.9,72.5
46.4,72.6
47.1,72.6
49.4,72.6
48.7,72.5
49.1,72.6
49.6,72.7
47.3,72.5
48.4,72.5
49.5,72.5
47.9,72.5
48.2,72.5
48.6,72.5
47.3,72.5
47.9,72.5
47.8,72.5
48.7,72.5
48.4,72.5
47.1,72.5
48.2,72.5
47.4,72.5
46.8,72.7
48.1,72.5
48.1,72.5
48.1,72.5
48.4,72.5
48.2,72.5
47.8,72.5
47.1,72.5
47.3,72.5
49.2,72.5
49.0,72.5
47.3,72.5
47.1,72.5
47.4,72.5
47.8,72.5
48.3,72.5
48.1,72.5
48.8,72.5
48.5,72.5
48.7,72.5
47.7,72.5
48.6,72.6
47.0,72.6
49.1,72.6
47.6,72.6
48.6,72.5
48.8,72.5
47.1,72.5
48.0,72.5
48.8,72.8
47.3,72.5
46.7,72.5
49.0,72.5
47.0,72.5
47.7,72.5
48.1,72.5
48.2,72.5
47.1,72.5
49.0,72.5
48.4,72.5
47.9,72.5
45.9,72.5
47.5,72.5
47.6,72.5
48.1,72.6
49.2,72.5
48.4,72.5
46.1,72.5
47.2,72.5
47.1,72.5
46.8,72.5
48.5,72.5
48.3,72.5
47.9,72.5
48.4,72.5
49.3,72.5
48.9,72.5
46.3,72.5
48.0,72.5
47.2,72.7
47.3,72.5
47.4,72.5
46.2,72.5
46.7,72.5
47.6,72.5
46.0,72.5
48.6,72.5
47.8,72.5
48.4,72.5
48.6,72.5
48.3,72.5
48.1,72.5
46.4,72.6
48.7,72.5
48.8,72.5
48.1,72.5
49.9,72.5
47.8,72.5
48.3,72.5
47.5,72.5
48.3,72.5
48.0,72.5
47.5,72.5
47.3,72.5
48.2,72.5
47.4,72.5
48.0,72.5
46.7,72.6
46.9,72.5
49.0,72.5
47.8,72.5
48.2,72.5
46.3,72.5
48.5,72.6
46.5,72.6
46.2,72.6
46.6,72.6
46.8,72.6
48.0,72.5
47.1,72.5
48.0,72.5
46.7,72.5
47.1,72.5
47.5,72.6
47.7,72.5
46.0,72.5
48.0,72.6
47.0,72.6
47.7,72.6
47.4,72.6
48.4,72.6
48.8,72.6
48.3,72.6
48.5,72.6
47.7,72.6
49.3,72.6
48.0,72.6
48.5,72.6
48.3,72.6
48.0,72.7
46.6,72.7
46.4,72.7
47.3,72.6
46.0,72.7
49.0,72.7
48.8,72.7
47.5,72.7
47.9,72.7
47.6,72.7
47.7,72.7
48.1,72.9
48.8,72.8
47.4,72.7
48.9,72.8
49.5,72.8
47.6,72.8
45.8,72.8
47.4,72.8
49.3,72.7
48.6,72.8
47.6,72.8
47.1,72.7
48.8,72.8
48.5,72.8
47.6,72.8
45.1,72.7
47.9,72.8
49.1,72.8
48.5,72.7
49.3,72.8
48.8,72.8
47.6,72.7
49.2,72.8
48.5,72.8
